"cbo_familia";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"7213";"182";"2221,77866921752";"80";"2024,996084884517";"113";"1960,741542637937";"146,0";"2208,66866487234";"142,0";"2187,47639564946";"geral";"-0,0742775149885438468";"-0,436619718309859128";"-0,1036513369755479586";"-0,204225352112676006";"7";"72";"721";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE USINAGEM DE METAIS E DE COMPÓSITOS";"Afiadores e polidores de metais"
"7214";"23";"3712,83433090225";"26";"3180,439799031928";"31";"2790,902952470403";"23,0";"3180,43979903193";"23,0";"3180,18598769529";"geral";"0,0000798102179004889";"0,130434782608695565";"-0,1224088895212700479";"0,347826086956521729";"7";"72";"721";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE USINAGEM DE METAIS E DE COMPÓSITOS";"Operadores de máquinas de usinagem cnc"
"7221";"8";"2432,38317794284";"6";"1370,557517253998";"5";"1526,926589982782";"8,0";"1855,38023653166";"7,0";"1824,87600384032";"geral";"-0,2489585515017154194";"-0,142857142857142905";"-0,1632710459398495351";"-0,285714285714285698";"7";"72";"722";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE CONFORMAÇÃO DE METAIS E DE COMPÓSITOS";"Trabalhadores de forjamento de metais"
"7222";"80";"2250,28903130459";"67";"2098,651317057961";"63";"2135,988885449226";"75,0";"2324,21132864191";"74,5";"2291,16506599790";"geral";"-0,0840243908206111945";"-0,100671140939597281";"-0,0677280667602569997";"-0,154362416107382550";"7";"72";"722";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE CONFORMAÇÃO DE METAIS E DE COMPÓSITOS";"Trabalhadores de fundição de metais puros e de ligas metálicas"
"7223";"46";"2287,37344536555";"49";"2308,919315273909";"36";"2260,425470391493";"35,0";"2317,15825251579";"35,5";"2313,03878389485";"geral";"-0,0017809768904981649";"0,380281690140845008";"-0,0227464035059392611";"0,014084507042253502";"7";"72";"722";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE CONFORMAÇÃO DE METAIS E DE COMPÓSITOS";"Trabalhadores de moldagem de metais e de ligas metálicas"
"7224";"5";"1922,75502395296";"3";"2698,895022159463";"4";"2243,627365544292";"4,0";"2716,52828933926";"4,0";"2707,71165574936";"geral";"-0,0032561198202840647";"-0,250000000000000000";"-0,1713935415610693402";"0,000000000000000000";"7";"72";"722";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE CONFORMAÇÃO DE METAIS E DE COMPÓSITOS";"Trabalhadores de trefilação e estiramento de metais puros e ligas metálicas"
"7231";"7";"1818,94750299685";"11";"2094,114138603728";"11";"2239,904169040902";"3,5";"1761,68972225630";"4,0";"1818,94750299685";"geral";"0,1512779424109402804";"1,750000000000000000";"0,2314287055291579520";"1,750000000000000000";"7";"72";"723";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE TRATAMENTO TÉRMICO E DE SUPERFÍCIES DE METAIS E DE COMPÓSITOS";"Trabalhadores de tratamento térmico de metais"
"7232";"27";"1993,52236805569";"7";"1678,086066186464";"15";"1582,916490068199";"12,0";"1871,05216972169";"12,5";"1858,51911570893";"geral";"-0,0970843119112269060";"-0,439999999999999947";"-0,1482915205505436207";"0,199999999999999956";"7";"72";"723";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE TRATAMENTO TÉRMICO E DE SUPERFÍCIES DE METAIS E DE COMPÓSITOS";"Trabalhadores de tratamento de superfícies de metais e de compósitos (termoquímicos)"
"7233";"977";"2636,94676766812";"434";"2514,654759866731";"431";"2499,560549324727";"622,0";"2636,94676766812";"589,0";"2603,46338889457";"geral";"-0,0341117257137791841";"-0,263157894736842146";"-0,0399094682925263955";"-0,268251273344651930";"7";"72";"723";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE TRATAMENTO TÉRMICO E DE SUPERFÍCIES DE METAIS E DE COMPÓSITOS";"Trabalhadores da pintura de equipamentos, veículos, estruturas metálicas e de compósitos"
"7241";"2574";"4280,61922699247";"1545";"4777,137423456108";"1822";"5514,705356322626";"1851,0";"4905,48907523392";"1836,5";"4922,27016375394";"geral";"-0,0294849196548666592";"-0,158725837190307639";"0,1203581219355234211";"-0,007895453307922629";"7";"72";"724";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS";"Encanadores e instaladores de tubulações"
"7242";"802";"2211,24968398898";"465";"1951,179053917448";"581";"1965,163779796065";"513,0";"2214,18213130344";"536,5";"2212,71590764621";"geral";"-0,1181972131284467764";"-0,133271202236719510";"-0,1118770498258320201";"0,082945013979496718";"7";"72";"724";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS";"Trabalhadores de traçagem e montagem de estruturas metálicas e de compósitos"
"7243";"804";"2687,22619103208";"446";"2773,846511757122";"530";"2852,428117741989";"514,0";"2836,92918034894";"522,0";"2844,67864904546";"geral";"-0,0248998730707631344";"-0,145593869731800774";"0,0027241982847956425";"0,015325670498084198";"7";"72";"724";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS";"Trabalhadores de soldagem e corte de ligas metálicas"
"7244";"2039";"2048,06258862003";"955";"2170,634717426914";"1168";"2174,072359087394";"1307,0";"2198,67573549607";"1299,0";"2186,37404729173";"geral";"-0,0071988276133791995";"-0,264819091608929913";"-0,0056265249853186816";"-0,100846805234795944";"7";"72";"724";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS";"Trabalhadores de caldeiraria e serralheria"
"7245";"192";"2599,99543361824";"147";"2538,086883121648";"206";"3064,371014107739";"187,0";"2644,19667161923";"189,5";"2681,40697682544";"geral";"-0,0534495863337668409";"-0,224274406332453879";"0,1428220484962310355";"0,087071240105540904";"7";"72";"724";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS";"Operadores de máquinas de conformação de metais"
"7246";"8";"1420,75521816170";NA;NA;NA;NA;"2,5";"1422,82271340892";"3,0";"1420,75521816170";"geral";NA;NA;NA;NA;"7";"72";"724";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS";"Trançadores e laceiros de cabos de aço"
"7250";"309";"3127,69810138105";"149";"2232,010566698259";"152";"2234,729227647425";"217,0";"2603,22936215137";"211,0";"2585,70674027788";"geral";"-0,1367889745848008820";"-0,293838862559241742";"-0,1357375556799351735";"-0,279620853080568721";"7";"72";"725";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"MONTADORES DE MÁQUINAS E APARELHOS MECÂNICOS";"Ajustadores mecânicos polivalentes e afins"
"7251";"63";"2446,22980588709";"68";"2084,620291433432";"71";"2383,938914405441";"68,0";"2252,14302630578";"69,0";"2285,33740572552";"geral";"-0,0878282190582582167";"-0,014492753623188359";"0,0431452740557638492";"0,028985507246376718";"7";"72";"725";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"MONTADORES DE MÁQUINAS E APARELHOS MECÂNICOS";"Montadores de máquinas, aparelhos e acessórios em linhas de montagem"
"7252";"262";"2450,85647564912";"82";"2358,139035753324";"96";"2292,104952717908";"101,0";"2595,29459687914";"99,5";"2523,07553626413";"geral";"-0,0653712099143184400";"-0,175879396984924607";"-0,0915432694053278651";"-0,035175879396984966";"7";"72";"725";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"MONTADORES DE MÁQUINAS E APARELHOS MECÂNICOS";"Montadores de máquinas industriais"
"7253";"47";"2067,56290950460";"51";"2548,584219433545";"36";"2315,930752854822";"47,0";"2114,49910042879";"47,0";"2215,21492664181";"geral";"0,1504907215920201491";"0,085106382978723305";"0,0454654873446971308";"-0,234042553191489366";"7";"72";"725";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"MONTADORES DE MÁQUINAS E APARELHOS MECÂNICOS";"Montadores de máquinas pesadas e equipamentos agrícolas"
"7254";"25";"3204,05361800365";"38";"3606,398980643708";"34";"3590,542301772933";"31,0";"3751,29977813478";"32,5";"3678,84937938924";"geral";"-0,0196937659778727570";"0,169230769230769296";"-0,0240039937788835145";"0,046153846153846212";"7";"72";"725";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"MONTADORES DE MÁQUINAS E APARELHOS MECÂNICOS";"Mecânicos montadores de motores e turboalimentadores"
"7255";"53";"1950,30663387720";"35";"1845,617355639497";"39";"2454,304245421169";"45,0";"2332,11984781220";"44,5";"2370,75153737284";"geral";"-0,2215053637865719294";"-0,213483146067415697";"0,0352431314421564057";"-0,123595505617977497";"7";"72";"725";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"MONTADORES DE MÁQUINAS E APARELHOS MECÂNICOS";"Montadores de veículos automotores (linha de montagem)"
"7256";"3";"1356,12032583738";NA;NA;NA;NA;"1,0";"1416,45191008964";"1,0";"1416,45191008964";"geral";NA;NA;NA;NA;"7";"72";"725";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"MONTADORES DE MÁQUINAS E APARELHOS MECÂNICOS";"Montadores de sistemas e estruturas de aeronaves"
"7257";"248";"2828,82909137258";"283";"2805,092614450948";"311";"2769,496247240034";"283,0";"2909,29936356655";"294,0";"2886,72781672401";"geral";"-0,0282794941040549475";"-0,037414965986394599";"-0,0406105379262987620";"0,057823129251700633";"7";"72";"725";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"MONTADORES DE MÁQUINAS E APARELHOS MECÂNICOS";"Instaladores de equipamentos de refrigeração e ventilação"
"7301";"122";"4286,00087005498";"54";"4059,330147955559";"72";"4407,195356913664";"59,0";"4400,66347580152";"60,0";"4403,92941635759";"geral";"-0,0782481361127360664";"-0,099999999999999978";"0,0007415969347608353";"0,199999999999999956";"7";"73";"730";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA FABRICAÇÃO E INSTALAÇÃO ELETROELETRÔNICA";"SUPERVISORES DE MONTAGENS E INSTALAÇÕES ELETROELETRÔNICAS";"Supervisores de montagens e instalações eletroeletrônicas"
"7311";"638";"2016,23661022061";"299";"2260,317831406484";"366";"2472,256630642796";"405,0";"2320,58056385887";"398,0";"2335,48460228264";"geral";"-0,0321846570098103246";"-0,248743718592964846";"0,0585625904904163441";"-0,080402010050251271";"7";"73";"731";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA FABRICAÇÃO E INSTALAÇÃO ELETROELETRÔNICA";"MONTADORES E INSTALADORES DE EQUIPAMENTOS ELETROELETRÔNICOS EM GERAL";"Montadores de equipamentos eletroeletrônicos"
"7312";"12";"2402,41415714528";"373";"2040,862687401677";"314";"2258,880357305305";"238,0";"2063,39852177596";"239,0";"2107,74318707376";"geral";"-0,0317308579537812774";"0,560669456066945626";"0,0717056855685385131";"0,313807531380753124";"7";"73";"731";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA FABRICAÇÃO E INSTALAÇÃO ELETROELETRÔNICA";"MONTADORES E INSTALADORES DE EQUIPAMENTOS ELETROELETRÔNICOS EM GERAL";"Montadores de aparelhos de telecomunicações"
"7313";"498";"2663,58260844176";"640";"2306,174646251856";"521";"2359,515425945141";"529,0";"2351,64914707250";"525,0";"2355,58228650882";"geral";"-0,0209747035966177942";"0,219047619047619158";"0,0016697100580380653";"-0,007619047619047636";"7";"73";"731";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA FABRICAÇÃO E INSTALAÇÃO ELETROELETRÔNICA";"MONTADORES E INSTALADORES DE EQUIPAMENTOS ELETROELETRÔNICOS EM GERAL";"Instaladores-reparadores de  linhas e equipamentos de telecomunicações"
"7321";"1775";"3252,80957991539";"1489";"4739,354469600254";"1524";"3906,988097015810";"1744,0";"5086,28430208494";"1669,5";"5068,39250057471";"geral";"-0,0649196033924258620";"-0,108116202455825094";"-0,2291465002813429797";"-0,087151841868822966";"7";"73";"732";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA FABRICAÇÃO E INSTALAÇÃO ELETROELETRÔNICA";"INSTALADORES E REPARADORES DE LINHAS E CABOS ELÉTRICOS E DE COMUNICAÇÕES";"Instaladores e reparadores de linhas e cabos elétricos, telefônicos e de comunicação de dados"
"7401";"9";"4108,78997580273";"8";"2914,731767919002";"15";"3267,775832582897";"8,0";"4108,78997580273";"8,5";"3814,48974784617";"geral";"-0,2358789875985933815";"-0,058823529411764719";"-0,1433255694479118603";"0,764705882352941124";"7";"74";"740";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"MONTADORES DE APARELHOS E INSTRUMENTOS DE PRECISÃO E MUSICAIS";"SUPERVISORES DA MECÂNICA DE PRECISÃO E INSTRUMENTOS MUSICAIS";"Supervisores da mecânica de precisão e instrumentos musicais"
"7411";"135";"1871,89822685684";"79";"2231,862908997554";"108";"2355,463014902867";"98,0";"2231,86290899755";"103,0";"2264,64870600078";"geral";"-0,0144772109318100917";"-0,233009708737864085";"0,0401008371238560368";"0,048543689320388328";"7";"74";"741";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"MONTADORES DE APARELHOS E INSTRUMENTOS DE PRECISÃO E MUSICAIS";"MONTADORES E AJUSTADORES DE INSTRUMENTOS DE PRECISÃO";"Mecânicos de instrumentos de precisão"
"7421";"2";"1622,26853626729";"13";"2347,299503567402";"10";"2543,607381950170";"5,0";"1927,12011000126";"5,0";"1972,35923421533";"geral";"0,1900973528796543466";"1,600000000000000089";"0,2896268275196358655";"1,000000000000000000";"7";"74";"742";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"MONTADORES DE APARELHOS E INSTRUMENTOS DE PRECISÃO E MUSICAIS";"MONTADORES E AJUSTADORES DE INSTRUMENTOS MUSICAIS";"Confeccionadores de instrumentos musicais"
"7510";"7";"1339,55170190378";"1";"1321,998398587280";"1";"2055,857408267550";"9,0";"1621,31928656684";"8,0";"1678,67931427710";"geral";"-0,2124771018837620096";"-0,875000000000000000";"0,2246874020443134778";"-0,875000000000000000";"7";"75";"751";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"JOALHEIROS, VIDREIROS, CERAMISTAS E AFINS";"JOALHEIROS E OURIVES";"Joalheiros e lapidadores de gemas"
"7511";"47";"2067,15673611847";"16";"1736,153742135174";"21";"1955,782357082591";"31,0";"1997,87204631102";"31,0";"1976,82720169681";"geral";"-0,1217473430935448464";"-0,483870967741935498";"-0,0106457684294068988";"-0,322580645161290369";"7";"75";"751";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"JOALHEIROS, VIDREIROS, CERAMISTAS E AFINS";"JOALHEIROS E OURIVES";"Artesãos de metais preciosos e semi-preciosos"
"7521";"36";"1561,85685866573";"12";"1696,057177791586";"17";"1990,136380875426";"28,0";"1759,50011242523";"26,0";"1763,54400576213";"geral";"-0,0382677311992437597";"-0,538461538461538436";"0,1284869412801377120";"-0,346153846153846145";"7";"75";"752";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"JOALHEIROS, VIDREIROS, CERAMISTAS E AFINS";"VIDREIROS, CERAMISTAS E AFINS";"Sopradores, moldadores e modeladores de vidros e afins"
"7522";"110";"2080,24189979301";"109";"2048,675490599989";"137";"2014,040449010810";"110,0";"2080,24189979301";"111,5";"2072,32314155576";"geral";"-0,0114111793096196568";"-0,022421524663677084";"-0,0281243264509373203";"0,228699551569506720";"7";"75";"752";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"JOALHEIROS, VIDREIROS, CERAMISTAS E AFINS";"VIDREIROS, CERAMISTAS E AFINS";"Trabalhadores da transformação de vidros planos"
"7523";"2";"1847,18613731631";"2";"2467,781850460695";"1";"2858,553315466710";"2,0";"2393,20178462534";"2,0";"2430,49181754302";"geral";"0,0153425873103221200";"0,000000000000000000";"0,1761213491170767753";"-0,500000000000000000";"7";"75";"752";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"JOALHEIROS, VIDREIROS, CERAMISTAS E AFINS";"VIDREIROS, CERAMISTAS E AFINS";"Ceramistas (preparação e fabricação)"
"7524";"32";"2377,79085650536";"12";"2067,224920093935";"10";"2178,632290189167";"21,0";"2077,20208889494";"20,5";"2079,59002741672";"geral";"-0,0059459350928622312";"-0,414634146341463450";"0,0476258596486345276";"-0,512195121951219523";"7";"75";"752";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"JOALHEIROS, VIDREIROS, CERAMISTAS E AFINS";"VIDREIROS, CERAMISTAS E AFINS";"Vidreiros e ceramistas (arte e decoração)"
"7601";"11";"4727,92609793973";"2";"3443,708538394415";"1";"6439,577974204200";"6,0";"4314,29035007459";"6,0";"4446,72209081650";"geral";"-0,2255624552057202692";"-0,666666666666666741";"0,4481629035246899040";"-0,833333333333333370";"7";"76";"760";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"SUPERVISORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Supervisores da indústria têxtil"
"7602";"1";"3427,31582550896";NA;NA;NA;NA;"1,0";"3283,06417156911";"1,0";"3283,06417156911";"geral";NA;NA;NA;NA;"7";"76";"760";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"SUPERVISORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Supervisores na indústria do curtimento"
"7603";"56";"2397,52523392502";"31";"2116,416977108593";"40";"2097,149447080476";"48,0";"2350,75695501260";"45,5";"2329,40190379365";"geral";"-0,0914333101291745498";"-0,318681318681318659";"-0,0997047595500485384";"-0,120879120879120894";"7";"76";"760";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"SUPERVISORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Supervisores na confecção do vestuário"
"7604";"33";"2932,83100684895";"8";"3139,564493401681";"9";"3040,582356823733";"13,0";"2932,83100684895";"12,5";"2986,70668183634";"geral";"0,0511793851384683141";"-0,359999999999999987";"0,0180384887860050025";"-0,280000000000000027";"7";"76";"760";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"SUPERVISORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Supervisores na confecção de calçados"
"7605";"18";"2183,93229359082";"23";"2649,783930386360";"31";"2765,464409439753";"23,0";"2729,83903411892";"23,0";"2747,65172177934";"geral";"-0,0356187032793221503";"0,000000000000000000";"0,0064828768214044707";"0,347826086956521729";"7";"76";"760";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"SUPERVISORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Supervisores da confecção de artefatos de tecidos, couros e afins"
"7606";"41";"7323,79858623322";"31";"5520,786417227378";"33";"5266,304251306437";"36,0";"5910,21396315211";"34,5";"5856,85537751876";"geral";"-0,0573804437072772400";"-0,101449275362318847";"-0,1008307509997807827";"-0,043478260869565188";"7";"76";"760";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"SUPERVISORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Supervisores das artes gráficas"
"7610";"8";"1328,58184317942";NA;NA;NA;NA;"2,0";"2221,06759579930";"2,0";"2221,06759579930";"geral";NA;NA;NA;NA;"7";"76";"761";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DAS INDUSTRIAS TÊXTEIS";"Trabalhadores polivalentes das indústrias têxteis"
